,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,id,author_id,author,n_rt,text_complete,hashtags,colours_y,Id,Label,Colour,text_preprocessed,text_preprocessed_new,sentiment
304,304,304,304,304,304,304,304,1457672332500258820,16145985,Giorgiolaporta,472,Piazze stracolme in tutta Italia di ‘pericolosissimi’ cittadini armati di palloncini colorati e tricolori per cantare e fare girotondi per dire #NoGreenPass. Chi denigra queste piazze non fa informazione ma propaganda! 🇮🇹 #8novembre #NoGreenPassObligatorio https://t.co/35b61aacdA,['#NoGreenPass'],#fb1239,,,,piazze stracolme in tutta italia di  pericolosissimi  cittadini armati di palloncini colorati e tricolori per cantare e fare girotondi per dire chi denigra queste piazze non fa informazione ma propaganda    ,piazza stracolmo tutto italia pericoloso cittadino armato palloncino colorato tricolore cantare fare girotondo dire denigrare piazza fare informazione propaganda,-0.5714
305,305,305,305,305,305,305,305,1458030834045394949,16145985,Giorgiolaporta,266,"Prima gli idranti a Trieste, poi il #Daspo a #Puzzer per aver distribuito rose: oggi il #Viminale vieta i #cortei. Sono mesi che dicono che i #NoGreenPass sono 4 gatti e adesso urge cambiare le regole per limitarli.
Vale per tutti o solo per chi vi manifesta contro? 🇮🇹 #9novembre https://t.co/LIlTzXimF6",['#NoGreenPass'],#fb1239,,,,prima gli idranti a trieste  poi il a per aver distribuito rose  oggi il vieta i sono mesi che dicono che i sono 4 gatti e adesso urge cambiare le regole per limitarli  vale per tutti o solo per chi vi manifesta contro    ,primo idrante trieste poi avere distribuire rose oggi vietare mese dire 4 gatto adesso urge cambiare regola limitarli valere solo manifestare,-0.765
306,306,306,306,306,306,306,306,1458370937791856642,16145985,Giorgiolaporta,459,"Arriva la #QuartaOndata, vietano i cortei perché da lì partirebbero i focolai. Poi una discoteca #gay di #Roma pubblica il video di migliaia di persone ammassate, senza mascherina e distanza di sicurezza, ma la colpa resta dei #NoGreenPass e dei bambini non vaccinati!
#10novembre https://t.co/DGZ95T92nH",['#NoGreenPass'],#fb1239,,,,arriva la vietano i cortei perché da lì partirebbero i focolai  poi una discoteca di pubblica il video di migliaia di persone ammassate  senza mascherina e distanza di sicurezza  ma la colpa resta dei e dei bambini non vaccinati ,arrivare vietare corteo lì partire focolaio poi discoteca pubblico video migliaio persona ammassare senza mascherina distanza sicurezza colpa restare bambino vaccinati,-0.7763
307,307,307,307,307,307,307,307,1459234429558312961,16145985,Giorgiolaporta,158,Trovatele voi le differenze tra quei moderni paesi europei che mettono cartelli per accogliere i non vaccinati nei bar e quell’Italia che sponsorizza campagne ministeriali velenose nei confronti di chi ha fatto una libera scelta garantita per legge. #NoGreenPass 🇧🇪 https://t.co/xmc2wczsWw,['#NoGreenPass'],#fb1239,,,,trovatele voi le differenze tra quei moderni paesi europei che mettono cartelli per accogliere i non vaccinati nei bar e quell italia che sponsorizza campagne ministeriali velenose nei confronti di chi ha fatto una libera scelta garantita per legge    ,trovatele differenza quello moderno paese europeo mettere cartello accogliere vaccinare bar quell italia sponsorizzare campagna ministeriale velenoso confronto fare libero scelta garantire legge,-0.5267
308,308,308,308,308,308,308,308,1464994210793275393,16145985,Giorgiolaporta,128,"Sono mesi che raccontano a reti unificate che la colpa dei nuovi picchi è tutta dei portuali di Trieste, di #Puzzer e delle manifestazioni dei #NoGreenPass e adesso viene fuori che col freddo il virus colpisce di più? Chissà quante altre minkiate ci hanno detto… 🇮🇹 #28novembre https://t.co/MdViWUszm8",['#NoGreenPass'],#fb1239,,,,sono mesi che raccontano a reti unificate che la colpa dei nuovi picchi è tutta dei portuali di trieste  di e delle manifestazioni dei e adesso viene fuori che col freddo il virus colpisce di più  chissà quante altre minkiate ci hanno detto    ,mese raccontare rete unificato colpa nuovo picco tutto portuale trieste manifestazione adesso venire fuori freddo virus colpire chissà altre minkiate dire,0.7096
309,309,309,309,309,309,309,309,1474476756853796865,1364298062919794688,Lorenzo62752880,243,"Il ristoratore Mario Galbiati a Il Giorno:

""Ogni telefonata è una disdetta gruppi da 50 o 60 persone tutti andati in fumo. In totale avremo perso attorno ai 250 coperti"".

Non sembra che il pass base, super e mega stia salvando il Natale...

#NoGreenPass",#NoGreenPass,0,1.3642980629197947e+18,Lorenzo62752880,#fb1239,il ristoratore mario galbiati a il giorno   ogni telefonata è una disdetta gruppi da 50 o 60 persone tutti andati in fumo  in totale avremo perso attorno ai 250 coperti   non sembra che il pass base  super e mega stia salvando il natale   ,ristoratore mario galbiati giorno ogni telefonata disdetta gruppo 50 60 persona andare fumo totale perdere attorno 250 coperto sembrare pass base super mega salvare natale,-0.8555
310,310,310,310,310,310,310,310,1473225618116513796,2343158218,VedoviGian,9,"La variante OMInchion e i suoi ""ammalati"". 
Tra un coglione come #Pregliasco , il model fashion lingerie #Bassetti e un idiota come #Crisanti dal circo Barnum in salsa ritardo è tutto.
E molti pure ci credono 😂.
#nogreenpass #GovernoCriminale https://t.co/cDhvV7Fnoi",#NoGreenPass,0,2343158218.0,VedoviGian,#fb1239,la variante ominchion e i suoi  ammalati   tra un coglione come   il model fashion lingerie e un idiota come dal circo barnum in salsa ritardo è tutto  e molti pure ci credono   ,variare ominchion ammalato coglione model fashion lingerie idiota circo barnum salsa ritardo molti pure credere,-0.9432
311,311,311,311,311,311,311,311,1469704725314609152,1456744275476090887,Gia_Felino,1,"Milioni e Miliardi! La rivoluzione è vicina. E poi andiamo a cena. #Milano #NoGreenPass #w1112 
Ho parlato di dittatura? #dittatura https://t.co/NwIx0pHkvW",['#NoGreenPass'],#fb1239,,,,milioni e miliardi  la rivoluzione è vicina  e poi andiamo a cena  ho parlato di dittatura ,milione miliardo rivoluzione vicino poi andare cena parlato dittatura,0.0
312,312,312,312,312,312,312,312,1415758978387267584,857713205547814912,mimicetta,6,"La libertà sembra ormai destinata a tramontare. Offesa, derisa, denigrata, infangata, dimenticata.
Sembra un miraggio.

#NoGreenPass #NoObbligoVaccinale https://t.co/C9oCCOb1YY",['#NoGreenPass'],#fb1239,,,,la libertà sembra ormai destinata a tramontare  offesa  derisa  denigrata  infangata  dimenticata  sembra un miraggio ,libertà sembrare ormai destinare tramontare offesa deriso denigrata infangare dimenticare sembrare miraggio,-0.7184
313,313,313,313,313,313,313,313,1475211765160067078,1364298062919794688,Lorenzo62752880,11,"@barbarab1974 I loro giornaletti li hanno detto che in Germania sono calati i contagi grazie al lockdown per no vax.

Poi i contagi calano anche in Romania dove i vaccinati sono appena il 40% ma questo i loro giornaletti non glielo dicono quindi non lo sanno. 

#NoGreenPass",#NoGreenPass,0,1.3642980629197947e+18,Lorenzo62752880,#fb1239,i loro giornaletti li hanno detto che in germania sono calati i contagi grazie al lockdown per no vax  poi i contagi calano anche in romania dove i vaccinati sono appena il 40  ma questo i loro giornaletti non glielo dicono quindi non lo sanno ,giornaletto dire germania calare contagio grazia lockdown no vax poi contagio calare romania vaccinare appena 40 giornaletto glielo dire quindi sapere,-0.3818
314,314,314,314,314,314,314,314,1474430234011357189,1422494296805085193,Peace_Love000,112,"Buone feste guerrieri 🇮🇹🖤

#BuonaVigiliaDiNatale 
#resistere 
#nogreenpass https://t.co/LoOS33flgU",#nogreenpass,#aaaacc,,,,buone feste guerrieri    ,buono festa guerriero,0.743
315,315,315,315,315,315,315,315,1473210101557194755,960110310530142208,AlexGiudetti,351,"L'AIFA si smarca... per i #vaccini serve prescrizione medica, sono sperimentali e non si conosce nè efficacia nè sicurezza... e tante altre belle ""chicche""...
Da leggere 👇👇💥💥👇👇💥💥
#vaccinoobbligatorio #vaccino #vaccini #NoGreenPass https://t.co/EEpQQ1tfrS",#vaccinatevi,1,9.601103105301422e+17,AlexGiudetti,#b00b69,l aifa si smarca    per i serve prescrizione medica  sono sperimentali e non si conosce nè efficacia nè sicurezza    e tante altre belle  chicche     da leggere         ,aifa smarca servire prescrizione medico sperimentale conoscere nè efficacia nè sicurezza tanto altro bello chicca leggere,0.5839
316,316,316,316,316,316,316,316,1475068491736694793,1420711554270511107,DeodatoRibeira,3,"@boni_castellane @Gigadesires Temo proprio di no! La popolazione è ormai completamente alla mercé di questi criminali al potere i quali, essendone ben consci...avanzano senza indugiare minimamente,anche su cose senza senso! Il paese è perso.
#DRAGHIINGALERA 
#noGreenPass",#NoGreenPass,0,1.420711554270511e+18,DeodatoRibeira,#99cccc,temo proprio di no  la popolazione è ormai completamente alla mercé di questi criminali al potere i quali  essendone ben consci   avanzano senza indugiare minimamente anche su cose senza senso  il paese è perso ,temere proprio no popolazione ormai completamente mercé criminale potere quali essere ben conscio avanzare senza indugiare minimamente cosa senza senso paese perso,0.2878
317,317,317,317,317,317,317,317,1474057020739407874,986811270,BarbaraRaval,290,"Messaggio di alcuni studenti  discriminati che non portano il cervello all'ammasso. 
Condividete se lo ritenete giusto. Io penso lo sia. 
#NoGreenPass
#scuola
#RT
https://t.co/fyudSkhkNU https://t.co/9QhW5sY5RM",#NoGreenPass,0,986811270.0,BarbaraRaval,#fb1239,messaggio di alcuni studenti discriminati che non portano il cervello all ammasso  condividete se lo ritenete giusto  io penso lo sia ,messaggio alcun studente discriminati portare cervello ammasso condividere ritenere giusto pensare,0.296
318,318,318,318,318,318,318,318,1475098407433867267,1467493337615769601,MorikuniP,1,"Un urlo di rivoluzione giunge inaspettato, organizzato non violento, forte coeso, un'armonia unità di intenti che supera ogni confine. La lotta #ViVi è arrivata
UNISCITI A NOI👉https://t.co/JJCcBM1uFD
#Draghi
#NoGreenPass #novax #GreenpassObbligatorio https://t.co/ZNkTnnLsuZ https://t.co/I59ikWZl4U",['#NoGreenPass'],#fb1239,,,,un urlo di rivoluzione giunge inaspettato  organizzato non violento  forte coeso  un armonia unità di intenti che supera ogni confine  la lotta è arrivata unisciti a noi https   t co jjccbm1ufd,urlo rivoluzione giungere inaspettato organizzato violento forte coeso armonia unità intento superare ogni confine lottare arrivare unire t co jjccbm1ufd,-0.4939
319,319,319,319,319,319,319,319,1475054657634508801,1195098361793257474,BeppeContardi,1,"La barzelletta che sono solo i  #novax i responsabili dell'esplosione dei contagi deve finire.Adesso siamo in un periodo di  tregua,ma dal 10 gennaio ci sarà la battaglia definitiva. #megagreenpass #supergreenpass #nogreenpassobbligatorio #nogreenpass",#nogreenpass,#aaaacc,,,,la barzelletta che sono solo i i responsabili dell esplosione dei contagi deve finire adesso siamo in un periodo di tregua ma dal 10 gennaio ci sarà la battaglia definitiva ,barzelletta solo responsabile esplosione contagio dovere finire adesso periodo tregua 10 gennaio battaglia definitivo,-0.6956
320,320,320,320,320,320,320,320,1474944349469388802,4480118843,ClaudeTadolti,3,"@CesareOrtis Devono ribellarsi al #regime o fallire. 
Il loro fallimento in massa e sostituzione con grandi catene multinazionali, controllabili coi sindacati e che x il loro modello di business scontrinano anche una busta di salsa da 30 cent, fa parte del Piano...
#NoGreenPass https://t.co/v5Maz2WsLu",#NoGreenPass,0,4480118843.0,ClaudeTadolti,#fb1239,devono ribellarsi al o fallire  il loro fallimento in massa e sostituzione con grandi catene multinazionali  controllabili coi sindacati e che x il loro modello di business scontrinano anche una busta di salsa da 30 cent  fa parte del piano   ,dovere ribellare fallire fallimento massa sostituzione grande catena multinazionale controllabile sindacato x modello business scontrinano busta salsa 30 cent fare parte piare,-0.9287
321,321,321,321,321,321,321,321,1474736844545921029,1398742674031747075,Eman07460682,3,"Ricordo ai fascistelli nazistelli psicovax che i regimi sono caduti anche con l'appoggio della maggioranza. Sarete voi a vendervi culo e la dignità esclamando: ""no io non lo ero, mai detto, mai fatto"". #NoGreenPass #COVID19 #iononmivaccino #quartadose #Capezzone #megagreenpass",#NoGreenPass,0,1.398742674031747e+18,Eman07460682,#99cccc,ricordo ai fascistelli nazistelli psicovax che i regimi sono caduti anche con l appoggio della maggioranza  sarete voi a vendervi culo e la dignità esclamando   no io non lo ero  mai detto  mai fatto  ,ricordo fascistelli nazistelli psicovax regime caduti appoggio maggioranza vendere culo dignità esclamare no mai dire mai fare,-0.765
322,322,322,322,322,322,322,322,1475235708143120386,2571088997,cristian_paroli,4,"Quindi?
Basta prendere per il culo la gente...basta...
#NoGreenPass https://t.co/8FzuEFO6Ja",#NoGreenPass,0,2571088997.0,cristian_paroli,#fb1239,quindi  basta prendere per il culo la gente   basta   ,quindi bastare prendere culo gente bastare,-0.4019
323,323,323,323,323,323,323,323,1475134367395729420,1438546161955229703,GandalfRevn,4,"Il mio idolo.

#NoGreenPass #Piazzapulita #controcorrente https://t.co/tugr29aJ0v",#NoGreenPass,0,1.4385461619552297e+18,GandalfRevn,#fb1239,il mio idolo ,idolo,0.0
324,324,324,324,324,324,324,324,1475202816947937282,2353382138,Angie_Pinkmeup,1,"Lo avete capito o no che dovete smetterla di tamponarvi ossessivamente? Fate solo il loro gioco. Usate il cervello, cazzo.
#nogreenpass #supergreenpass #megagreenpass",#NoGreenPass,0,2353382138.0,Angie_Pinkmeup,#fb1239,lo avete capito o no che dovete smetterla di tamponarvi ossessivamente  fate solo il loro gioco  usate il cervello  cazzo ,capitare no dovere smettere tamponarvi ossessivamente fare solo gioco usare cervello cazzo,-0.0516
325,325,325,325,325,325,325,325,1474801560664387594,2831677321,crudarealt1,9,"@FmMosca @CoE_HRightsRLaw @GiulioMarini2 Fra, anche se posso, col cavolo aderisco ad incrementare gli interessi di questi infami senza colonna vertebrale!

Si sta bene all'aria aperta ‼️💪🏼💪🏼💪🏼

#nogreenpass

La Costituzione Italiana è il mio lasciapassare ed anche la mia fedina penale immacolata ‼️

Maledetti traditori!",#NoGreenPass,0,2831677321.0,crudarealt1,#fb1239,fra  anche se posso  col cavolo aderisco ad incrementare gli interessi di questi infami senza colonna vertebrale  si sta bene all aria aperta          la costituzione italiana è il mio lasciapassare ed anche la mia fedina penale immacolata    maledetti traditori ,fra potere cavolo aderire incrementare interesse infame senza colonna vertebrale bene aria aperto costituzione italiano lasciapassare fedina penale immacolato maledetto traditore,0.8225
326,326,326,326,326,326,326,326,1475215135249768451,3129004528,KbbEyes,1,"É la pandemia dei #vaccinati
e noi siamo ancora qui a fare tamponi ogni due giorni perché altrimenti non possiamo lavorare.
#NoGreenPass",#NoGreenPass,0,3129004528.0,KbbEyes,#fb1239,é la pandemia dei e noi siamo ancora qui a fare tamponi ogni due giorni perché altrimenti non possiamo lavorare ,é pandemia ancora qui fare tampone ogni due giorno altrimenti potere lavorare,0.0
327,327,327,327,327,327,327,327,1475239244096544776,1010807990,PaperinikEdonna,1,Il Ministero della Salute della Nuova Zelanda ha confermato che i pazienti affetti dal coronavirus d Wuhan potrebbero beneficiare del diritto a un'iniezione letale ai sensi della nuova legge sull'eutanasia della nazione #supergreenpass #megagreenpass #NoGreenPass #novax #Covid_19 https://t.co/yIMKD0vmlU,#NoGreenPass,0,1010807990.0,PaperinikEdonna,#99cccc,il ministero della salute della nuova zelanda ha confermato che i pazienti affetti dal coronavirus d wuhan potrebbero beneficiare del diritto a un iniezione letale ai sensi della nuova legge sull eutanasia della nazione,ministero salute nuovo zelanda confermare paziente affetto coronavirus d wuhan potere beneficiare diritto iniezione letale senso nuovo legge eutanasia nazione,0.4588
328,328,328,328,328,328,328,328,1475238303645511690,710520401735057409,AntonelloZedda,2,"Sardegna #NoGreenPass

#ionondiscrimino https://t.co/Ew3dR97dVF",#NoGreenPass,0,7.105204017350574e+17,AntonelloZedda,#fb1239,sardegna,sardegna,0.0
329,329,329,329,329,329,329,329,1472656542155558913,1437753450721423364,LuigiClaudioMa1,18,"Ecco le tabelle aggiornate dell'ISS.
In due settimane:
T.I. vaccinati da 284 a 427. 
Decessi vaccinati da 571 a 1035. 

Numeri impietosi, che certificano il fallimento di questa strategia folle della vaccinazione di massa. 
+ cure
- fanatismo scientifico 

#vaccini 
#NoGreenPass",['#NoGreenPass'],#fb1239,,,,ecco le tabelle aggiornate dell iss  in due settimane  t i  vaccinati da 284 a 427  decessi vaccinati da 571 a 1035  numeri impietosi  che certificano il fallimento di questa strategia folle della vaccinazione di massa    cure   fanatismo scientifico,ecco tabella aggiornato iss due settimana t vaccinare 284 427 decesso vaccinare 571 1035 numero impietoso certificare fallimento strategia folle vaccinazione massa cura fanatismo scientifico,-0.8519
330,330,330,330,330,330,330,330,1475076857078890497,1364298062919794688,Lorenzo62752880,50,"Se in primavera caleranno i contagi sarà merito del super green pass per caffè al banco.

#NoGreenPass",#NoGreenPass,0,1.3642980629197947e+18,Lorenzo62752880,#fb1239,se in primavera caleranno i contagi sarà merito del super green pass per caffè al banco ,primavera calare contagio merito super green pass caffè banco,0.6908
331,331,331,331,331,331,331,331,1475021116129349633,1460634559113043973,AlexS8338,12,Agghiacciante... 😑 #26dicembre #nogreenpass #novax #giulemanidaibambini #santostefano https://t.co/UXg20GV6V5,#NoGreenPass,0,1.460634559113044e+18,AlexS8338,#fb1239,agghiacciante     ,agghiacciante,-0.0258
332,332,332,332,332,332,332,332,1474303702467026944,1447476230517927936,Aurora88969659,12,"Comunque se io pago un abbonamento trimestrale per il treno,  so che quell’abbonamento mi durerà 3 mesi. 
Non è che poi Trenitalia può dirmi “ehh no, te lo limitiamo a 1 mese e mezzo”

Non so come facciate a non sentirvi un po’ presi per culo.

#NoGreenPass",#NoGreenPass,0,1.447476230517928e+18,Aurora88969659,#fb1239,comunque se io pago un abbonamento trimestrale per il treno  so che quell abbonamento mi durerà 3 mesi  non è che poi trenitalia può dirmi  ehh no  te lo limitiamo a 1 mese e mezzo  non so come facciate a non sentirvi un po  presi per culo ,comunque pagare abbonamento trimestrale treno sapere quell abbonamento durare 3 mese poi trenitalia potere dire ehh no te limitare 1 mese mezzo sapere sentire po prendere culo,-0.9762
333,333,333,333,333,333,333,333,1474467731546202112,1364298062919794688,Lorenzo62752880,143,"Il ristoratore Emanuele Properzi a Cronache Maceratesi:

""L'introduzione del Green Pass ci ha fatto perdere un 60% di coperti. Dopo 30 anni sto seriamente pensando di cambiare mestiere"".

#NoGreenPass",#NoGreenPass,0,1.3642980629197947e+18,Lorenzo62752880,#fb1239,il ristoratore emanuele properzi a cronache maceratesi   l introduzione del green pass ci ha fatto perdere un 60  di coperti  dopo 30 anni sto seriamente pensando di cambiare mestiere  ,ristoratore emanuele properzi cronaca maceratesi introduzione green pass fare perdere 60 coperto dopo 30 anno seriamente pensare cambiare mestiere,-0.5267
334,334,334,334,334,334,334,334,1475169970552295424,497875655,GinoDeVita2,1,Questo non può essere il mio presidente se limita il pluralismo e il diritto a porsi dubbi.... e quelli che devono essere presi in considerazione chi sono? Questi che cambiano versione ogni due mesi? #nodittatura #NoGreenPass https://t.co/UcloFfGPkt,#NoGreenPass,0,497875655.0,GinoDeVita2,#fb1239,questo non può essere il mio presidente se limita il pluralismo e il diritto a porsi dubbi     e quelli che devono essere presi in considerazione chi sono  questi che cambiano versione ogni due mesi ,potere essere presidente limitare pluralismo diritto porre dubbio dovere essere prendere considerazione cambiare versione ogni due mese,0.0
335,335,335,335,335,335,335,335,1475032618534064128,710579736519512064,piersar62,8,"I canadesi sono 38 milioni.

Comprendete bene che la narrativa del #COVID19 ha un solo scopo:

Il controllo sociale di tutta la popolazione, questo è il fine desiderato dalle élite globaliste.

#draghiingalera 
#26dicembre 
#santostefano
#NoGreenPass

https://t.co/bYi6T4DuG5",#NoGreenPass,0,7.10579736519512e+17,piersar62,#fb1239,i canadesi sono 38 milioni  comprendete bene che la narrativa del ha un solo scopo  il controllo sociale di tutta la popolazione  questo è il fine desiderato dalle élite globaliste ,canadese 38 milione comprendere bene narrativo solo scopo controllo sociale tutto popolazione fine desiderato élite globaliste,0.4939
336,336,336,336,336,336,336,336,1475082374128017416,1445322068187299843,TheTWuserFKA,4,"Credi sia giusto privare dei cittadini tuoi pari di diritti fondamentali sulla base di una libera scelta?
 |
 |
V
Sei un fascista pezzo di merda

#novax
#NoGreenPass
#megagreenpass",['#NoGreenPass'],#fb1239,,,,credi sia giusto privare dei cittadini tuoi pari di diritti fondamentali sulla base di una libera scelta      v sei un fascista pezzo di merda,credere giusto privare cittadino pario diritto fondamentale base libero scelta v fascista pezzo merda,-0.9186
337,337,337,337,337,337,337,337,1474661336999247877,1392726045082767360,fratotolo2,24,"La colpa è stata attribuita 
👉ai non vaccinati
👉alle manifestazioni #NoGreenPass 
👉agli stranieri che passavano LEGALMENTE i confini  del nord Italia
👉ai bambini ""untori""
👉alla variante #Omicron

Ammettere la gestione fallimentare del #governoDraghi no? https://t.co/p7tm9D4VE3",['#NoGreenPass'],#fb1239,,,,la colpa è stata attribuita  ai non vaccinati  alle manifestazioni  agli stranieri che passavano legalmente i confini del nord italia  ai bambini  untori   alla variante ammettere la gestione fallimentare del no ,colpa stare attribuire vaccinati manifestazione straniero passare legalmente confine nord italia bambino untori variare ammettere gestione fallimentare no,0.0
338,338,338,338,338,338,338,338,1475185173121667074,875748084,Freed0m_20,1,"""Il Codacons chiede a Draghi di rettificare i dati sulle VITTIME DEL COVID. Non è vero che tre quarti non erano vaccinati""

#megagreenpass #greenpass #Milano #Roma #NoGreenPass #terzadose #supergreenpass 
https://t.co/w3ZD5ap9JN",['#NoGreenPass'],#fb1239,,,, il codacons chiede a draghi di rettificare i dati sulle vittime del covid  non è vero che tre quarti non erano vaccinati ,codacons chiedere drago rettificare dato vittima covid vero tre quarto vaccinare,0.3331
339,339,339,339,339,339,339,339,1475161333465239558,2452494826,PseudoEly,1,"Non è giusto, ma non mi tange rinunciare al ristorante, al teatro, al bar. Ma pensare a bambini dai 12 anni in su che dovranno fare la terza dose, sennò saranno esclusi dallo sport, non è accettabile. #NoGreenPass",#NoGreenPass,0,2452494826.0,PseudoEly,#fb1239,non è giusto  ma non mi tange rinunciare al ristorante  al teatro  al bar  ma pensare a bambini dai 12 anni in su che dovranno fare la terza dose  sennò saranno esclusi dallo sport  non è accettabile ,giusto tangere rinunciare ristorante teatro bar pensare bambino 12 anno dovere fare terzo dose sennò escludere sport accettabile,-0.5377
340,340,340,340,340,340,340,340,1475079249581252616,1417045292667576323,NicolasVanHort1,8,"Avete notato come sono scoppiati i contagi negli ultimi tre giorni? Il motivo è semplice i vaccinati sono andati a farsi il tampone per Natale. È evidente che siamo di fronte a una pandemia dei vaccinati. 

#novax #NoGreenPass #lockdown",#NoGreenPass,0,1.4170452926675763e+18,NicolasVanHort1,#99cccc,avete notato come sono scoppiati i contagi negli ultimi tre giorni  il motivo è semplice i vaccinati sono andati a farsi il tampone per natale  è evidente che siamo di fronte a una pandemia dei vaccinati ,notare scoppiare contagio ultimo tre giorno motivo semplice vaccinare andare fare tampone natale evidente fronte pandemia vaccinare,-0.91
